StationID,StationName,Date,Tmax,Tmin,Precip
CWSZ,FISHER BRANCH,2019-05-21,23.1,-1.4,0.4
CWSZ,FISHER BRANCH,2019-05-22,19.3,6.2,0
CWSZ,FISHER BRANCH,2019-05-23,20.6,3.1,0
CWSZ,FISHER BRANCH,2019-05-24,14.6,4.9,4.2
CWSZ,FISHER BRANCH,2019-05-25,17.9,3.7,1.1
CWSZ,FISHER BRANCH,2019-05-26,14.1,-0.6,0.4
CWSZ,FISHER BRANCH,2019-05-27,20.4,-4.5,0
CWSZ,FISHER BRANCH,2019-05-28,25,4.6,0.5
CWSZ,FISHER BRANCH,2019-05-29,26.9,2.1,0.7
CWSZ,FISHER BRANCH,2019-05-30,23.2,8.7,0
CWSZ,FISHER BRANCH,2019-05-31,15,0.3,0
CWSZ,FISHER BRANCH,2019-06-01,14.5,-1.3,0.3
CWSZ,FISHER BRANCH,2019-06-02,16,-3.2,0
CYGM,GIMLI CLIMATE,2019-05-01,7.4,-2.3,0
CYGM,GIMLI CLIMATE,2019-05-02,11.3,-3.8,0
CYGM,GIMLI CLIMATE,2019-05-03,14,3.8,0.4
CYGM,GIMLI CLIMATE,2019-05-04,12.6,0,2.6
CYGM,GIMLI CLIMATE,2019-05-05,3.6,-2.3,0
CYGM,GIMLI CLIMATE,2019-05-06,5.6,-4.7,0
CYGM,GIMLI CLIMATE,2019-05-07,13.6,-6.1,0
CYGM,GIMLI CLIMATE,2019-05-08,9.9,2.4,0
CYGM,GIMLI CLIMATE,2019-05-09,10.9,-3.1,0
CYGM,GIMLI CLIMATE,2019-05-10,15.6,-5,0
CYGM,GIMLI CLIMATE,2019-05-11,22.1,7.8,0
CYGM,GIMLI CLIMATE,2019-05-12,15.6,5.7,0
CYGM,GIMLI CLIMATE,2019-05-13,25.4,4.4,0
CYGM,GIMLI CLIMATE,2019-05-14,13.4,0.7,0
CYGM,GIMLI CLIMATE,2019-05-15,17.5,-1.4,5.8
CYGM,GIMLI CLIMATE,2019-05-16,10.3,-2.1,0
CYGM,GIMLI CLIMATE,2019-05-17,13.47,-3.3,0
CYGM,GIMLI CLIMATE,2019-05-18,12.8,2.9,0
CYGM,GIMLI CLIMATE,2019-05-19,16.3,4.8,0
CYGM,GIMLI CLIMATE,2019-05-20,18.7,0.5,0
CYGM,GIMLI CLIMATE,2019-05-21,21.3,0.1,0
CYGM,GIMLI CLIMATE,2019-05-22,14.8,10.4,0.2
CYGM,GIMLI CLIMATE,2019-05-23,18.4,4.3,0
CYGM,GIMLI CLIMATE,2019-05-24,13.1,3.6,5.3
CYGM,GIMLI CLIMATE,2019-05-25,19.1,5.9,1
CYGM,GIMLI CLIMATE,2019-05-26,12.6,2.5,0
CYGM,GIMLI CLIMATE,2019-05-27,18.5,-1.8,0
CYGM,GIMLI CLIMATE,2019-05-28,24.6,6,0
CYGM,GIMLI CLIMATE,2019-05-29,24,3.7,0
CYGM,GIMLI CLIMATE,2019-05-30,20.7,10.7,0
CYGM,GIMLI CLIMATE,2019-05-31,14.3,2.3,0
CYGM,GIMLI CLIMATE,2019-06-01,15.2,0.9,0
CYGM,GIMLI CLIMATE,2019-06-02,13.9,-0.6,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-01,7.9,2.3,0.2
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-02,15.6,-3.2,0.8
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-03,14.2,5,8.4
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-04,13.4,-2,0.8
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-05,6.2,-4,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-06,7.1,-3.7,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-07,14.3,-5.1,0.7
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-08,13.3,0.5,0.6
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-09,12.5,-2,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-10,18,-5.5,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-11,22.1,9.2,2
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-12,18,1.9,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-13,26.1,6.8,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-14,17.8,3.1,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-15,17,0,6.4
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-16,12.1,-1.8,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-17,16.6,-4.5,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-18,13.4,2.6,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-19,16.3,3.1,0
CYWG,WINNIPEG/RICHARDSON ARPT,2019-05-20,20.7,2.9,0
