DateTime,StnID,Temp,RH,Rain,AvgWs,AvgWD
2015-08-15 22:30,212,22,66,0,0,66
2015-08-15 22:45,212,21.3,67,0,0,67
2015-08-15 23:00,212,20.6,70,0,0,70
2015-08-15 23:15,212,19.9,74,0,0,74
2015-08-15 23:30,212,19.5,71,0,0,71
2015-08-15 23:45,212,19.4,72,0,0,72
2015-08-16 0:00,212,18.6,77,0,0,77
2015-08-16 0:15,212,18,76,0,0,76
2015-08-16 0:30,212,17.6,75,0,0,75
2015-08-16 0:45,212,17.4,73,0,0,73
2015-08-16 1:00,212,17.3,72,0,0,72
2015-08-16 1:15,212,16.9,73,0,0,73
2015-08-16 1:30,212,16.4,73,0,0,73
2015-08-16 1:45,212,15.9,74,0,0,74
2015-08-16 2:00,212,15.5,74,0,0,74
2015-08-16 2:15,212,15,75,0,0,75
2015-08-16 2:30,212,14.8,75,0,0,75
2015-08-16 2:45,212,14.6,76,0,0,76
2015-08-16 3:00,212,14.3,77,0,0,77
2015-08-16 3:15,212,14.4,77,0,0,77
2015-08-16 3:30,212,14.6,76,0,0,76
2015-08-16 3:45,212,14.7,75,0,0,75
2015-08-16 4:00,212,14.7,75,0,0,75
2015-08-16 4:15,212,14.7,76,0,0,76
2015-08-16 4:30,212,14.8,76,0,0,76
2015-08-16 4:45,212,14.8,75,0,0,75
2015-08-16 5:00,212,14.7,76,0,0,76
2015-08-16 5:15,212,14.8,75,0,0,75
2015-08-16 5:30,212,14.8,76,0,0,76
2015-08-16 5:45,212,14.7,77,0,0,77
2015-08-16 6:00,212,14.6,78,0,0,78
2015-08-16 6:15,212,14.5,79,0,0,79
2015-08-16 6:30,212,14.4,80,0,0,80
2015-08-16 6:45,212,14.3,82,0,0,82
2015-08-16 7:00,212,14.2,82,0,0,82
2015-08-16 7:15,212,14.3,81,0,0,81
2015-08-16 7:30,212,14.3,82,0,0,82
2015-08-16 7:45,212,14.3,82,0,0,82
2015-08-16 8:00,212,14.3,82,0,0,82
2015-08-16 8:15,212,14.4,82,0,0,82
2015-08-16 8:30,212,14.4,83,0,0,83
2015-08-16 8:45,212,14.6,82,0,0,82
2015-08-16 9:00,212,15,80,0,0,80
2015-08-16 9:15,212,14.9,81,0,0,81
2015-08-16 9:30,212,15.1,79,0,0,79
2015-08-16 9:45,212,15.6,77,0,0,77
2015-08-16 10:00,212,16.5,74,0,0,74
2015-08-16 10:15,212,16.5,75,0,0,75
2015-08-16 10:30,212,16.4,74,0,0,74
2015-08-16 10:45,212,16.8,70,0,0,70
2015-08-16 11:00,212,17.9,68,0,0,68
2015-08-16 11:15,212,18,65,0,0,65
2015-08-16 11:30,212,18.1,66,0,0,66
2015-08-16 11:45,212,18.3,65,0,0,65
2015-08-16 12:00,212,18.1,64,0,0,64
2015-08-16 12:15,212,17.9,64,0,0,64
2015-08-16 12:30,212,18.1,63,0,0,63
2015-08-16 12:45,212,18.3,59,0,0,59
2015-08-16 13:00,212,18.6,60,0,0,60
2015-08-16 13:15,212,19.2,57,0,0,57
2015-08-16 13:30,212,19.9,56,0,0,56
2015-08-16 13:45,212,19.6,56,0,0,56
2015-08-16 14:00,212,19.1,56,0,0,56
2015-08-16 14:15,212,19.9,52,0,0,52
2015-08-16 14:30,212,20.2,54,0,0,54
2015-08-16 14:45,212,19.9,53,0,0,53
2015-08-16 15:00,212,20,54,0,0,54
2015-08-16 15:15,212,20.7,52,0,0,52
2015-08-16 15:30,212,20,54,0,0,54
2015-08-16 15:45,212,20.5,53,0,0,53
2015-08-16 16:00,212,20.1,53,0,0,53
2015-08-16 16:15,212,20.5,50,0,0,50
2015-08-16 16:30,212,20.9,51,0,0,51
2015-08-16 16:45,212,21.4,50,0,0,50
2015-08-16 17:00,212,21.1,50,0,0,50
2015-08-16 17:15,212,20.5,53,0,0,53
2015-08-16 17:30,212,20.5,54,0,0,54
2015-08-16 17:45,212,20.7,53,0,0,53
2015-08-16 18:00,212,20.5,55,0,0,55
2015-08-16 18:15,212,21.1,51,0,0,51
2015-08-16 18:30,212,20.6,53,0,0,53
2015-08-16 18:45,212,19.1,60,0,0,60
2015-08-16 19:00,212,19.4,56,0,0,56
2015-08-16 19:15,212,19.8,57,0,0,57
2015-08-16 19:30,212,19.2,59,0,0,59
2015-08-16 19:45,212,18.2,64,0,0,64
2015-08-16 20:00,212,17.2,68,0,0,68
2015-08-16 20:15,212,16.9,71,0,0,71
2015-08-16 20:30,212,17.3,70,0,0,70
2015-08-16 20:45,212,16.4,78,0,0,78
2015-08-16 21:00,212,15.1,80,0,0,80
2015-08-16 21:15,212,14.8,81,0,0,81
2015-08-16 21:30,212,14.6,83,0,0,83
2015-08-16 21:45,212,14.6,84,0,0,84
2015-08-16 22:00,212,14.3,85,0,0,85
2015-08-16 22:15,212,14.7,81,0,0,81
2015-08-16 22:30,212,14.9,81,0,0,81
2015-08-16 22:45,212,14.4,82,0,0,82
2015-08-16 23:00,212,14.5,83,0,0,83
2015-08-16 23:15,212,14.2,86,0,0,86
2015-08-16 23:30,212,13.7,88,0,0,88
2015-08-16 23:45,212,13.7,89,0,0,89
2015-08-17 0:00,212,13.5,89,0,0,89
2015-08-17 0:15,212,13.8,89,0,0,89
2015-08-17 0:30,212,13.5,92,0,0,92
2015-08-17 0:45,212,12.9,95,0,0,95
2015-08-17 1:00,212,13.3,93,0,0,93
2015-08-17 1:15,212,13.7,91,0,0,91
2015-08-17 1:30,212,12.6,95,0,0,95
2015-08-17 1:45,212,11.5,97,0,0,97
2015-08-17 2:00,212,10.8,99,0,0,99
2015-08-17 2:15,212,11.1,99,0,0,99
2015-08-17 2:30,212,11.2,97,0,0,97
2015-08-17 2:45,212,10.9,98,0,0,98
2015-08-17 3:00,212,10.1,99,0,0,99
2015-08-17 3:15,212,9.1,100,0,0,100
2015-08-17 3:30,212,9,100,0,0,100
2015-08-17 3:45,212,8.7,100,0,0,100
2015-08-17 4:00,212,8.4,100,0,0,100
2015-08-17 4:15,212,7.8,100,0,0,100
2015-08-17 4:30,212,7.4,100,0,0,100
2015-08-17 4:45,212,7.2,100,0,0,100
2015-08-17 5:00,212,6.9,100,0,0,100
2015-08-17 5:15,212,6.7,100,0,0,100
2015-08-17 5:30,212,6.1,100,0,0,100
2015-08-17 5:45,212,5.5,100,0,0,100
2015-08-17 6:00,212,5.5,100,0,0,100
2015-08-17 6:15,212,5.6,100,0,0,100
2015-08-17 6:30,212,6.1,100,0,0,100
2015-08-17 6:45,212,6.9,100,0,0,100
2015-08-17 7:00,212,7.9,100,0,0,100
2015-08-17 7:15,212,8.3,100,0,0,100
2015-08-17 7:30,212,8.8,100,0,0,100
2015-08-17 7:45,212,9.3,100,0,0,100
2015-08-17 8:00,212,9.6,100,0,0,100
2015-08-17 8:15,212,10,100,0,0,100
2015-08-17 8:30,212,10.1,100,0,0,100
2015-08-17 8:45,212,10.4,100,0,0,100
2015-08-17 9:00,212,10.7,100,0,0,100
2015-08-17 9:15,212,11.3,100,0,0,100
2015-08-17 9:30,212,11.6,100,0,0,100
2015-08-17 9:45,212,12.3,100,0,0,100
2015-08-17 10:00,212,13.4,91,0,0,91
2015-08-17 10:15,212,14.3,88,0,0,88
2015-08-17 10:30,212,15.3,80,0,0,80
2015-08-17 10:45,212,16,77,0,0,77
2015-08-17 11:00,212,16.7,77,0,0,77
2015-08-17 11:15,212,16.3,80,0,0,80
2015-08-17 11:30,212,16.8,74,0,0,74
2015-08-17 11:45,212,17.2,72,0,0,72
2015-08-17 12:00,212,17.5,69,0,0,69
2015-08-17 12:15,212,18,68,0,0,68
2015-08-17 12:30,212,18.5,68,0,0,68
2015-08-17 12:45,212,19.2,65,0,0,65
2015-08-17 13:00,212,18.8,61,0,0,61
2015-08-17 13:15,212,19,62,0,0,62
2015-08-17 13:30,212,20.5,56,0,0,56
2015-08-17 13:45,212,21.5,52,0,0,52
2015-08-17 14:00,212,20.9,54,0,0,54
2015-08-17 14:15,212,21,51,0,0,51
2015-08-17 14:30,212,21.4,48,0,0,48
2015-08-17 14:45,212,21.8,52,0,0,52
2015-08-17 15:00,212,21.4,52,0,0,52
2015-08-17 15:15,212,22.2,50,0,0,50
2015-08-17 15:30,212,22,45,0,0,45
2015-08-17 15:45,212,22.6,47,0,0,47
2015-08-17 16:00,212,18.2,68,0,0,68
2015-08-17 16:15,212,20,47,0,0,47
2015-08-17 16:30,212,21.8,50,0,0,50
2015-08-17 16:45,212,22.1,50,0,0,50
2015-08-17 17:00,212,22,47,0,0,47
2015-08-17 17:15,212,22.4,46,0,0,46
2015-08-17 17:30,212,20.5,53,0,0,53
2015-08-17 17:45,212,20.8,49,0,0,49
2015-08-17 18:00,212,21.4,49,0,0,49
2015-08-17 18:15,212,20.3,59,0,0,59
2015-08-17 18:30,212,19.4,59,0,0,59
2015-08-17 18:45,212,19.2,56,0,0,56
2015-08-17 19:00,212,20.8,58,0,0,58
2015-08-17 19:15,212,20.1,59,0,0,59
2015-08-17 19:30,212,18.8,65,0,0,65
2015-08-17 19:45,212,17.7,69,0,0,69
2015-08-17 20:00,212,17.4,71,0,0,71
2015-08-17 20:15,212,17,73,0,0,73
2015-08-17 20:30,212,16.1,78,0,0,78
2015-08-17 20:45,212,15.6,81,0,0,81
2015-08-17 21:00,212,15.3,87,0,0,87
2015-08-17 21:15,212,15.4,81,0,0,81
2015-08-17 21:30,212,15,83,0,0,83
2015-08-17 21:45,212,13.8,89,0,0,89
2015-08-17 22:00,212,12.9,91,0,0,91
2015-08-17 22:15,212,12.4,93,0,0,93
2015-08-17 22:30,212,12.2,94,0,0,94
2015-08-17 22:45,212,11.5,94,0,0,94
2015-08-17 23:00,212,10,98,0,0,98
2015-08-17 23:15,212,10,99,0,0,99
2015-08-17 23:30,212,9.5,100,0,0,100
2015-08-17 23:45,212,9.1,100,0,0,100
2015-08-18 0:00,212,8.8,100,0,0,100
2015-08-18 0:15,212,8.9,100,0,0,100
2015-08-18 0:30,212,8.5,100,0,0,100
2015-08-18 0:45,212,8.1,100,0,0,100
2015-08-18 1:00,212,7.9,100,0,0,100
2015-08-18 1:15,212,7.7,100,0,0,100
2015-08-18 1:30,212,7.4,100,0,0,100
2015-08-18 1:45,212,7.3,100,0,0,100
2015-08-18 2:00,212,7.1,100,0,0,100
2015-08-18 2:15,212,6.9,100,0,0,100
2015-08-18 2:30,212,6.6,100,0,0,100
2015-08-18 2:45,212,6.6,100,0,0,100
2015-08-18 3:00,212,6.3,100,0,0,100
2015-08-18 3:15,212,5.9,100,0,0,100
2015-08-18 3:30,212,6.2,100,0,0,100
2015-08-18 3:45,212,6.1,100,0,0,100
2015-08-18 4:00,212,5.8,100,0,0,100
2015-08-18 4:15,212,5.7,100,0,0,100
2015-08-18 4:30,212,5.4,100,0,0,100
2015-08-18 4:45,212,5.3,100,0,0,100
2015-08-18 5:00,212,5.4,100,0,0,100
2015-08-18 5:15,212,5.6,100,0,0,100
2015-08-18 5:30,212,5.4,100,0,0,100
2015-08-18 5:45,212,5.5,100,0,0,100
2015-08-18 6:00,212,5.5,100,0,0,100
2015-08-18 6:15,212,6.2,100,0,0,100
2015-08-18 6:30,212,6.3,100,0,0,100
2015-08-18 6:45,212,6.3,100,0,0,100
2015-08-18 7:00,212,6.1,100,0,0,100
2015-08-18 7:15,212,6.5,100,0,0,100
2015-08-18 7:30,212,7.4,100,0,0,100
2015-08-18 7:45,212,8.9,100,0,0,100
2015-08-18 8:00,212,9.8,100,0,0,100
2015-08-18 8:15,212,10.8,100,0,0,100
2015-08-18 8:30,212,11.7,100,0,0,100
2015-08-18 8:45,212,12.9,97,0,0,97
2015-08-18 9:00,212,13.3,92,0,0,92
2015-08-18 9:15,212,13.6,92,0,0,92
2015-08-18 9:30,212,14.8,86,0,0,86
2015-08-18 9:45,212,16.4,76,0,0,76
2015-08-18 10:00,212,16.6,75,0,0,75
2015-08-18 10:15,212,18.1,65,0,0,65
2015-08-18 10:30,212,19.3,64,0,0,64
2015-08-18 10:45,212,19.6,63,0,0,63
2015-08-18 11:00,212,20.4,53,0,0,53
2015-08-18 11:15,212,21,52,0,0,52
2015-08-18 11:30,212,21.8,51,0,0,51
2015-08-18 11:45,212,21.8,50,0,0,50
2015-08-18 12:00,212,22.2,51,0,0,51
2015-08-18 12:15,212,22,52,0,0,52
2015-08-18 12:30,212,22.2,50,0,0,50
2015-08-18 12:45,212,22.4,49,0,0,49
2015-08-18 13:00,212,22.8,46,0,0,46
2015-08-18 13:15,212,22.7,50,0,0,50
2015-08-18 13:30,212,22,49,0,0,49
2015-08-18 13:45,212,22,53,0,0,53
2015-08-18 14:00,212,22,46,0,0,46
2015-08-18 14:15,212,22.8,45,0,0,45
2015-08-18 14:30,212,23.2,45,0,0,45
2015-08-18 14:45,212,22.2,52,0,0,52
2015-08-18 15:00,212,22.1,46,0,0,46
2015-08-18 15:15,212,22.2,48,0,0,48
2015-08-18 15:30,212,22.1,55,0,0,55
2015-08-18 15:45,212,20.6,60,0,0,60
2015-08-18 16:00,212,20.9,51,0,0,51
2015-08-18 16:15,212,22.6,48,0,0,48
2015-08-18 16:30,212,22.9,47,0,0,47
2015-08-18 16:45,212,22.9,50,0,0,50
2015-08-18 17:00,212,21.9,47,0,0,47
2015-08-18 17:15,212,21.6,56,0,2,56
2015-08-18 17:30,212,18.7,63,0,3.8,63
2015-08-18 17:45,212,18.6,61,0,3.2,61
2015-08-18 18:00,212,19,58,0,0.2,58
2015-08-18 18:15,212,20,57,0,0.4,57
2015-08-18 18:30,212,20.5,57,0,0.2,57
2015-08-18 18:45,212,18,75,0,0,75
2015-08-18 19:00,212,16.7,78,0,0,78
2015-08-18 19:15,212,16.6,80,0,0,80
2015-08-18 19:30,212,16.5,84,0,0,84
2015-08-18 19:45,212,16.5,87,0,0,87
2015-08-18 20:00,212,16.6,82,0,0,82
2015-08-18 20:15,212,17.2,80,0,0,80
2015-08-18 20:30,212,16.4,84,0,0,84
2015-08-18 20:45,212,14.8,88,0,0,88
2015-08-18 21:00,212,13.5,91,0,0,91
2015-08-18 21:15,212,12.1,92,0,0,92
2015-08-18 21:30,212,11,95,0,0,95
2015-08-18 21:45,212,10.4,97,0,0,97
2015-08-18 22:00,212,10.3,99,0,0,99
2015-08-18 22:15,212,9.9,99,0,0,99
2015-08-18 22:30,212,9.4,99,0,0,99
2015-08-18 22:45,212,9.1,100,0,0,100
2015-08-18 23:00,212,8.7,100,0,0,100
2015-08-18 23:15,212,8.4,100,0,0,100
2015-08-18 23:30,212,8.2,100,0,0,100
2015-08-18 23:45,212,7.9,100,0,0,100
2015-08-19 0:00,212,7.8,100,0,0,100
2015-08-19 0:15,212,7.7,100,0,0,100
2015-08-19 0:30,212,7.3,100,0,0,100
2015-08-19 0:45,212,7.4,100,0,0,100
2015-08-19 1:00,212,7.1,100,0,0,100
2015-08-19 1:15,212,6.9,100,0,0,100
2015-08-19 1:30,212,7,100,0,0,100
2015-08-19 1:45,212,6.8,100,0,0,100
2015-08-19 2:00,212,6.4,100,0,0,100
2015-08-19 2:15,212,6.7,100,0,0,100
2015-08-19 2:30,212,6.1,100,0,0,100
2015-08-19 2:45,212,5.8,100,0,0,100
2015-08-19 3:00,212,5.7,100,0,0,100
2015-08-19 3:15,212,5.6,100,0,0,100
2015-08-19 3:30,212,5.7,100,0,0,100
2015-08-19 3:45,212,5.7,100,0,0,100
2015-08-19 4:00,212,5.6,100,0,0,100
2015-08-19 4:15,212,5.4,100,0,0,100
2015-08-19 4:30,212,5.4,100,0,0,100
2015-08-19 4:45,212,5.1,100,0,0,100
2015-08-19 5:00,212,4.9,100,0,0,100
2015-08-19 5:15,212,5,100,0,0,100
2015-08-19 5:30,212,5.2,100,0,0,100
2015-08-19 5:45,212,5.2,100,0,0,100
2015-08-19 6:00,212,5.2,100,0,0,100
2015-08-19 6:15,212,4.8,100,0,0,100
2015-08-19 6:30,212,4.7,100,0,0,100
2015-08-19 6:45,212,4.9,100,0,0,100
2015-08-19 7:00,212,5.2,100,0,0,100
2015-08-19 7:15,212,6.2,100,0,0,100
2015-08-19 7:30,212,7.3,100,0,0,100
2015-08-19 7:45,212,8.4,100,0,0,100
2015-08-19 8:00,212,9.5,100,0,0,100
2015-08-19 8:15,212,10.8,100,0,0,100
2015-08-19 8:30,212,12.3,94,0,0,94
2015-08-19 8:45,212,13.7,90,0,0,90
2015-08-19 9:00,212,14.9,83,0,0,83
2015-08-19 9:15,212,16,79,0,0,79
2015-08-19 9:30,212,16.8,75,0,0,75
2015-08-19 9:45,212,17.8,70,0,0,70
2015-08-19 10:00,212,18.5,65,0,0,65
2015-08-19 10:15,212,19.3,63,0,0,63
2015-08-19 10:30,212,19.8,62,0,0,62
2015-08-19 10:45,212,20,56,0,0,56
2015-08-19 11:00,212,20.8,56,0,0,56
2015-08-19 11:15,212,21,53,0,0,53
2015-08-19 11:30,212,21.3,49,0,0,49
2015-08-19 11:45,212,21.7,49,0,0,49
2015-08-19 12:00,212,22,46,0,0,46
2015-08-19 12:15,212,22.2,45,0,0,45
2015-08-19 12:30,212,22.4,40,0,0,40
2015-08-19 12:45,212,22.7,43,0,0,43
2015-08-19 13:00,212,22.9,41,0,0,41
2015-08-19 13:15,212,23.2,41,0,0,41
2015-08-19 13:30,212,23.6,40,0,0,40
2015-08-19 13:45,212,23.2,40,0,0,40
2015-08-19 14:00,212,23,42,0,0,42
2015-08-19 14:15,212,24.3,39,0,0,39
2015-08-19 14:30,212,23.8,36,0,0,36
2015-08-19 14:45,212,24,35,0,0,35
2015-08-19 15:00,212,24,39,0,0,39
2015-08-19 15:15,212,22.9,43,0,0,43
2015-08-19 15:30,212,22.1,41,0,0,41
2015-08-19 15:45,212,22.5,38,0,0,38
2015-08-19 16:00,212,23.5,41,0,0,41
2015-08-19 16:15,212,23.1,43,0,0,43
2015-08-19 16:30,212,21.7,47,0,0,47
2015-08-19 16:45,212,22.2,44,0,0,44
2015-08-19 17:00,212,23.1,41,0,0,41
2015-08-19 17:15,212,23.1,41,0,0,41
2015-08-19 17:30,212,22.7,42,0,0,42
2015-08-19 17:45,212,24.2,36,0,0,36
2015-08-19 18:00,212,24.4,35,0,0,35
2015-08-19 18:15,212,24.2,39,0,0,39
2015-08-19 18:30,212,22.1,55,0,0,55
2015-08-19 18:45,212,20.2,58,0,0,58
2015-08-19 19:00,212,20.1,48,0,0,48
2015-08-19 19:15,212,21.4,46,0,0,46
2015-08-19 19:30,212,21.7,46,0,0,46
2015-08-19 19:45,212,21.2,49,0,0,49
2015-08-19 20:00,212,20.4,52,0,0,52
2015-08-19 20:15,212,19.3,57,0,0,57
2015-08-19 20:30,212,18,64,0,0,64
2015-08-19 20:45,212,16.4,79,0,0,79
2015-08-19 21:00,212,14.4,85,0,0,85
2015-08-19 21:15,212,13,83,0,0,83
2015-08-19 21:30,212,12.9,85,0,0,85
2015-08-19 21:45,212,11.6,91,0,0,91
2015-08-19 22:00,212,11.4,91,0,0,91
2015-08-19 22:15,212,10.6,94,0,0,94
2015-08-19 22:30,212,10.1,95,0,0,95
2015-08-19 22:45,212,9.4,96,0,0,96
2015-08-19 23:00,212,9.1,95,0,0,95
2015-08-19 23:15,212,8.8,95,0,0,95
2015-08-19 23:30,212,8.3,97,0,0,97
2015-08-19 23:45,212,8,99,0,0,99
2015-08-20 0:00,212,7.9,100,0,0,100
2015-08-20 0:15,212,7.5,99,0,0,99
2015-08-20 0:30,212,7.3,100,0,0,100
2015-08-20 0:45,212,7,100,0,0,100
2015-08-20 1:00,212,6.8,100,0,0,100
2015-08-20 1:15,212,6.6,100,0,0,100
2015-08-20 1:30,212,6.3,100,0,0,100
2015-08-20 1:45,212,6.2,100,0,0,100
2015-08-20 2:00,212,6.2,100,0,0,100
2015-08-20 2:15,212,6.1,100,0,0,100
2015-08-20 2:30,212,5.9,100,0,0,100
2015-08-20 2:45,212,5.6,100,0,0,100
2015-08-20 3:00,212,5.4,100,0,0,100
2015-08-20 3:15,212,5.4,100,0,0,100
2015-08-20 3:30,212,5.4,100,0,0,100
2015-08-20 3:45,212,4.9,100,0,0,100
2015-08-20 4:00,212,4.9,100,0,0,100
2015-08-20 4:15,212,4.9,100,0,0,100
2015-08-20 4:30,212,4.7,100,0,0,100
2015-08-20 4:45,212,4.6,100,0,0,100
2015-08-20 5:00,212,4.3,100,0,0,100
2015-08-20 5:15,212,4.2,100,0,0,100
2015-08-20 5:30,212,3.8,100,0,0,100
2015-08-20 5:45,212,4,100,0,0,100
2015-08-20 6:00,212,4.1,100,0,0,100
2015-08-20 6:15,212,4.2,100,0,0,100
2015-08-20 6:30,212,4.5,100,0,0,100
2015-08-20 6:45,212,5.1,100,0,0,100
2015-08-20 7:00,212,6,100,0,0,100
2015-08-20 7:15,212,7.2,100,0,0,100
2015-08-20 7:30,212,8.5,100,0,0,100
2015-08-20 7:45,212,9.3,100,0,0,100
2015-08-20 8:00,212,10.1,100,0,0,100
2015-08-20 8:15,212,11.4,89,0,0,89
2015-08-20 8:30,212,13.3,80,0,0,80
2015-08-20 8:45,212,14.9,70,0,0,70
2015-08-20 9:00,212,15,68,0,0,68
2015-08-20 9:15,212,16.1,64,0,0,64
2015-08-20 9:30,212,16.8,59,0,0,59
2015-08-20 9:45,212,17.9,55,0,0,55
2015-08-20 10:00,212,19,56,0,0,56
2015-08-20 10:15,212,19.6,52,0,0,52
2015-08-20 10:30,212,20.2,51,0,0,51
2015-08-20 10:45,212,20.4,51,0,0,51
2015-08-20 11:00,212,21.3,49,0,0,49
2015-08-20 11:15,212,22.2,47,0,0,47
2015-08-20 11:30,212,23.3,45,0,0,45
2015-08-20 11:45,212,24.2,42,0,0,42
2015-08-20 12:00,212,24.8,39,0,0,39
2015-08-20 12:15,212,25.3,37,0,0,37
2015-08-20 12:30,212,25.7,36,0,0,36
2015-08-20 12:45,212,25.9,36,0,0,36
2015-08-20 13:00,212,26.8,35,0,0,35
2015-08-20 13:15,212,26.9,34,0,0,34
2015-08-20 13:30,212,26.3,34,0,0,34
2015-08-20 13:45,212,25.7,35,0,0,35
2015-08-20 14:00,212,27.2,33,0,0,33
2015-08-20 14:15,212,26.1,35,0,0,35
2015-08-20 14:30,212,27.6,29,0,0,29
2015-08-20 14:45,212,28.3,30,0,0,30
2015-08-20 15:00,212,28.1,28,0,0,28
2015-08-20 15:15,212,28.1,30,0,0,30
2015-08-20 15:30,212,28.8,28,0,0,28
2015-08-20 15:45,212,27.9,30,0,0,30
2015-08-20 16:00,212,28.5,29,0,0,29
2015-08-20 16:15,212,27.2,31,0,0,31
2015-08-20 16:30,212,26.3,32,0,0,32
2015-08-20 16:45,212,26.6,31,0,0,31
2015-08-20 17:00,212,26.2,34,0,0,34
2015-08-20 17:15,212,25.9,32,0,0,32
2015-08-20 17:30,212,27.3,29,0,0,29
2015-08-20 17:45,212,26.5,32,0,0,32
2015-08-20 18:00,212,26.2,34,0,0,34
2015-08-20 18:15,212,25.5,38,0,0,38
2015-08-20 18:30,212,24.4,45,0,0,45
2015-08-20 18:45,212,23.2,58,0,0,58
2015-08-20 19:00,212,20.7,76,0,0,76
2015-08-20 19:15,212,18.9,70,0,0,70
2015-08-20 19:30,212,18.1,78,0,0,78
2015-08-20 19:45,212,16.9,85,0,0.2,85
2015-08-20 20:00,212,16.3,86,0,0,86
2015-08-20 20:15,212,16.1,90,0,0.2,90
2015-08-20 20:30,212,15.7,92,0,0,92
2015-08-20 20:45,212,16.1,89,0,0.6,89
2015-08-20 21:00,212,15.5,95,0,0.2,95
2015-08-20 21:15,212,15.2,94,0,0,94
2015-08-20 21:30,212,15.3,95,0,0,95
2015-08-20 21:45,212,15.3,94,0,0.2,94
2015-08-20 22:00,212,15.2,96,0,0.2,96
2015-08-20 22:15,212,15.7,90,0,0,90
2015-08-20 22:30,212,16.5,90,0,0,90
2015-08-20 22:45,212,15.7,93,0,0,93
2015-08-20 23:00,212,15.6,94,0,0,94
2015-08-20 23:15,212,15.4,93,1.6,0,93
2015-08-20 23:30,212,15.4,95,0,0.6,95
2015-08-20 23:45,212,15.6,92,0,0.6,92
2015-08-21 0:00,212,15.4,96,0,0,96
2015-08-21 0:15,212,15,99,0,0,99
2015-08-21 0:30,212,14.9,97,0,0,97
2015-08-21 0:45,212,14.9,97,0,0,97
2015-08-21 1:00,212,14.9,98,0,0,98
2015-08-21 1:15,212,14.5,98,0,0,98
2015-08-21 1:30,212,13.9,99,0,0,99
2015-08-21 1:45,212,13.2,100,0,0,100
2015-08-21 2:00,212,13.1,100,0,0,100
2015-08-21 2:15,212,12.8,100,0,0,100
2015-08-21 2:30,212,12.8,100,0,0,100
2015-08-21 2:45,212,11.8,100,0,0,100
2015-08-21 3:00,212,11,100,0,0,100
2015-08-21 3:15,212,10.7,100,0,0,100
2015-08-21 3:30,212,10.4,100,0,0,100
2015-08-21 3:45,212,10,100,0,0,100
2015-08-21 4:00,212,10.4,100,0,0,100
2015-08-21 4:15,212,10,100,0,0,100
2015-08-21 4:30,212,9.5,100,0,0,100
2015-08-21 4:45,212,9.3,100,0,0,100
2015-08-21 5:00,212,9.1,100,0,0,100
2015-08-21 5:15,212,8.8,100,0,0,100
2015-08-21 5:30,212,8.8,100,0,0,100
2015-08-21 5:45,212,8.8,100,0,0,100
2015-08-21 6:00,212,8.8,100,0,0,100
2015-08-21 6:15,212,8.6,100,0,0,100
2015-08-21 6:30,212,8.3,100,0,0,100
2015-08-21 6:45,212,8.1,100,0,0,100
2015-08-21 7:00,212,8.5,100,0,0,100
2015-08-21 7:15,212,8.8,100,0,0,100
2015-08-21 7:30,212,9.6,100,0,0,100
2015-08-21 7:45,212,10.9,100,0,0,100
2015-08-21 8:00,212,11.7,100,0,0,100
2015-08-21 8:15,212,11.9,100,0,0,100
2015-08-21 8:30,212,12.8,100,0,0,100
2015-08-21 8:45,212,13.5,100,0,0,100
2015-08-21 9:00,212,13.6,100,0,0,100
2015-08-21 9:15,212,14.3,98,0,0,98
2015-08-21 9:30,212,15.3,95,0,0,95
2015-08-21 9:45,212,16,93,0,0,93
2015-08-21 10:00,212,16.2,92,0,0,92
2015-08-21 10:15,212,16.9,89,0,0,89
2015-08-21 10:30,212,18.2,86,0,0,86
2015-08-21 10:45,212,19.4,83,0,0,83
2015-08-21 11:00,212,19.4,82,0,0,82
2015-08-21 11:15,212,19.9,80,0,0,80
2015-08-21 11:30,212,19.8,79,0,0,79
2015-08-21 11:45,212,20,78,0,0,78
2015-08-21 12:00,212,19.6,77,0,0,77
2015-08-21 12:15,212,20.4,76,0,0,76
2015-08-21 12:30,212,20.8,73,0,0,73
2015-08-21 12:45,212,21.3,72,0,0,72
2015-08-21 13:00,212,21.6,69,0,0,69
2015-08-21 13:15,212,21.5,72,0,0,72
2015-08-21 13:30,212,21.2,72,0,0,72
2015-08-21 13:45,212,21.7,71,0,0,71
2015-08-21 14:00,212,21.8,73,0,0,73
2015-08-21 14:15,212,21.4,72,0,0,72
2015-08-21 14:30,212,22.2,71,0,0,71
2015-08-21 14:45,212,21.5,74,0,0,74
2015-08-21 15:00,212,21.2,68,0,0,68
2015-08-21 15:15,212,21.1,72,0,0,72
2015-08-21 15:30,212,21.8,69,0,0,69
2015-08-21 15:45,212,22.1,69,0,0,69
2015-08-21 16:00,212,21.8,69,0,0,69
2015-08-21 16:15,212,21.5,71,0,0,71
2015-08-21 16:30,212,20.9,73,0,0,73
2015-08-21 16:45,212,20.8,73,0,0,73
2015-08-21 17:00,212,20.5,76,0,0,76
2015-08-21 17:15,212,20.5,79,0,0,79
2015-08-21 17:30,212,20.3,80,0,0,80
2015-08-21 17:45,212,20.6,80,0,0,80
2015-08-21 18:00,212,20.3,81,0,0,81
2015-08-21 18:15,212,20.2,82,0,0,82
2015-08-21 18:30,212,19.9,83,0,0,83
